BookId,CollectionURL,Title,Keyword,Description,LanguageId,Subject_0,Author_0,Author_1,Author_2,Publisher,ExternalPublisher,CollectionType,PublicationYear,PublishYear,Subject_1,PublisherCity,Location_0,Location_1,Location_2,Location_3,SubjectId_0,PublisherId
e30c7749-1193-4677-bf96-e64e7b35252e,NA,L' Officiel 1000 Models,NA,NA,NA,Desain,NA,NA,NA,NA,NA,Periodical Literature,2013,2013.0,NA,NA,JWC,NA,NA,NA,NA,NA
c951a83b-6216-43a6-a665-ad92d3a7c154,NA,CommIT : Communication and Information Technology Journal,NA,NA,NA,Teknologi,NA,NA,NA,BINUS University,NA,Periodical Literature,2011,2011.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
ec20b54b-d312-44e2-9520-f4c5dcea02a5,NA,Inasea Industrial and Systems Engineering Assessment Journal,NA,NA,NA,Teknik Sipil,NA,NA,NA,Universitas Bina Nusantara,NA,Periodical Literature,2009,2009.0,NA,NA,Anggrek,NA,NA,NA,NA,Universitas Bina Nusantara
5bb5c068-503f-47e2-85bb-00c1e4210317,NA,Jurnal Ilmiah FIFO,NA,NA,NA,Komputer,NA,NA,NA,Universitas Mercu Buana,NA,Periodical Literature,2004,2004.0,NA,NA,Anggrek,NA,NA,NA,NA,Universitas Mercu Buana
71e0ab74-6a18-415f-8572-70cdb0a859ac,NA,MACWORLD: The Macintosh Magazine,NA,NA,NA,Akuntansi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2010,2010.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
93d43583-2bbf-4fb5-bf8e-9f52b62631b9,NA,Time,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Geotimes Aksara Media,NA,Periodical Literature,2010,2010.0,NA,Jakarta Pusat,Anggrek,NA,NA,NA,NA,NA
fd23cf78-79b2-4279-82c9-0b30a30cce80,NA,Swa Sembada,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2006,2006.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
6cd3d895-1d0c-4704-a2cd-4d1de28c5c1d,NA,Trust,NA,NA,NA,Ekonomi,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2008,2008.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
349ad882-2c69-431c-87d3-eb55ab7926bd,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2015,2015.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,PT. Era Media Informasi
9c6c9709-6a3e-43a0-8303-7f2e67b90d12,NA,Readers Digest (SG),NA,NA,NA,Umum/Populer,NA,NA,NA,Readers digest asia,NA,Periodical Literature,2009,2009.0,NA,NA,FX,NA,NA,NA,NA,NA
abaabd2c-0b68-4011-8df8-4b74c69bdaa9,NA,Time,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Geotimes Aksara Media,NA,Periodical Literature,2014,2014.0,NA,Jakarta Pusat,Alam Sutra Main Campus,NA,NA,NA,NA,NA
dbb7d4ce-571e-4a5e-860c-b610c7865e25,NA,Jurnal Asthabrata,NA,NA,NA,Umum/Populer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2011,2011.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
f515dfc9-8faf-44c0-9414-75d7e51a2a58,NA,Readers Digest (SG),NA,NA,NA,Umum/Populer,NA,NA,NA,Readers digest asia,NA,Periodical Literature,2016,2016.0,NA,NA,JWC,NA,NA,NA,NA,NA
40bc346d-fd12-4f0e-9672-961acb3c63d7,NA,The flag golf unlimited indonesia,NA,NA,NA,Sport,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2009,2009.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
2680a938-45a6-409f-8969-57d6ac9337fb,NA,The Economist,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2015,2015.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
d7a4782d-ff83-4e45-9ecc-b2416253fce2,NA,Concept,NA,NA,NA,Desain,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2010,2010.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
40391bed-06bb-4597-a853-6ebb795073cc,NA,National Geographic Indonesia,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Kompas Media Nusantara,NA,Periodical Literature,10,10.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
26559734-017d-45db-8b83-4f798bdd6517,NA,Behavioral Research in Accounting,NA,NA,NA,Akuntansi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2013,2013.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
848fe5e4-2e40-4168-a32d-c13b6d57481b,NA,Chip,NA,NA,NA,Komputer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2008,2008.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
f332a331-997d-4140-9d73-c221f91dade5,NA,Campus Review,NA,NA,NA,Pendidikan,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2011,2011.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
e231f4f1-de4a-40c6-a4a4-60097b57ae4b,NA,The Economist,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2017,2017.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
a4a2c27d-875e-4b6a-b3a5-978ebf5959af,NA,Gematika : jurnal manajemen informatika,NA,NA,NA,Manajemen,NA,NA,NA,Sekolah Tinggi Manajemen Informatika dan Komputer Akakom,NA,Periodical Literature,2006,2006.0,NA,Yogyakarta,Anggrek,NA,NA,NA,NA,Sekolah Tinggi Manajemen Informatika dan Komputer Akakom
fdf6a738-1d51-45c8-83b4-a890d1d6121d,NA,Humaniora,NA,NA,NA,Bahasa dan Sastra,NA,NA,NA,BINUS University,NA,Periodical Literature,2023,2023.0,NA,NA,Bandung,NA,NA,NA,NA,NA
9f6f7a06-88d7-47a9-a917-bcc342446094,NA,Newsweek Magazine,NA,NA,NA,Umum/Populer,NA,NA,NA,The Newsweek Daily Beast Company,NA,Periodical Literature,2009,2009.0,NA,NA,Kijang,NA,NA,NA,NA,NA
c67f15b6-3895-406f-9e01-d8aa867b9a43,NA,Fortune,NA,NA,NA,Business,NA,NA,NA,Time  Asia,NA,Periodical Literature,2010,2010.0,NA,NA,JWC,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
66af8041-6b5f-4404-9f74-b9511f269739,NA,Newsweek Magazine,NA,NA,NA,Umum/Populer,NA,NA,NA,The Newsweek Daily Beast Company,NA,Periodical Literature,2012,2012.0,NA,NA,Alam Sutra Main Campus,NA,NA,NA,NA,NA
6c58a7b7-b6c7-4058-8f9f-77adecd010ca,NA,Info Komputer,NA,NA,NA,Komputer,NA,NA,NA,PT Prima Infosarana Media,NA,Periodical Literature,2013,2013.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
6f1dc02f-fbeb-4b6e-be26-a3f3ef3fca1f,NA,Marketing,NA,NA,NA,Pemasaran,NA,NA,NA,Marketing Publishing,NA,Periodical Literature,2017,2017.0,NA,NA,JWC,NA,NA,NA,NA,Marketing Publishing
051ec3d2-744e-4e58-b5af-6e098caa22a4,NA,Gatra Cars Plus - Every Car Is The Best Car,NA,NA,NA,Umum/Populer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
6f07a53f-77a5-4c42-8d56-74826573bec5,NA,Widya,NA,NA,NA,Umum/Populer,NA,NA,NA,Kopertis Wilayah III,NA,Periodical Literature,2012,2012.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
47cc6af0-116e-4db0-ba04-9aee3c8145cb,NA,Humaniora,NA,NA,NA,Ilmu dan Budaya,NA,NA,NA,NA,NA,Periodical Literature,2019,2019.0,NA,NA,Bekasi Main Campus,NA,NA,NA,NA,NA
e022f053-381e-4543-bee6-be84b0e02f8f,NA,Chip Foto Video,NA,NA,NA,Komputer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2011,2011.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
d847523a-c59b-4338-bc81-c7ba1ae9b44f,NA,Readers Digest (SG),NA,NA,NA,Umum/Populer,NA,NA,NA,Readers digest asia,NA,Periodical Literature,2007,2007.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
73932939-1da7-4369-9cac-046aeb83786b,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2018,2018.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,PT. Era Media Informasi
1627183a-42de-4cdb-8b4b-40e6a508f2ee,NA,The Economist,NA,NA,NA,Akuntansi,NA,NA,NA,1st Books Library,NA,Periodical Literature,2013,2013.0,NA,NA,JWC,NA,NA,NA,NA,1st Books Library
6e7f7026-bc9c-4ae8-ab3f-f87cef6e5b37,NA,National Geographic Indonesia,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Kompas Media Nusantara,NA,Periodical Literature,2017,2017.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
b45355cb-4b69-4e20-a4ed-b726a72a40be,NA,Epicure Indonesia,NA,NA,NA,Pariwisata,NA,NA,NA,Indo Multi Media,NA,Periodical Literature,2013,2013.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
6f0aa353-f875-4137-bb63-373331dacdbb,NA,Trust,NA,NA,NA,Ekonomi,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2008,2008.0,NA,Jakarta,JWC,NA,NA,NA,NA,NA
b907cdf6-2045-4882-a60c-a5c5cdbfe965,NA,Weekender; the jakarta post,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Gramedia Pustaka Utama,NA,Periodical Literature,2008,2008.0,NA,NA,JWC,NA,NA,NA,NA,NA
54d961da-2f52-4088-a345-62bb072b4cf4,NA,The Accounting Review,NA,NA,NA,Akuntansi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2005,2005.0,NA,NA,Bekasi Main Campus,NA,NA,NA,NA,Sine Nomine
4995a09f-bf14-42c7-9dca-19197db6df11,NA,Jurnal Industri,NA,NA,NA,Teknik Industri,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2006,2006.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
388eced7-8cf5-445b-97e6-30400b4550dc,NA,Business Week Global (versi inggris),NA,NA,NA,Business,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2010,2010.0,NA,NA,JWC,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,Sine Nomine
3fca2db7-b0f8-4e9f-99d3-9a03e731af0f,NA,Marketing,NA,NA,NA,Pemasaran,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2010,2010.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
cdb783e3-3896-4a4d-913a-0f3c903c25f9,NA,Jurnal partisi,NA,NA,NA,Teknik Sipil,NA,NA,NA,Binus University,NA,Periodical Literature,2008,2008.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
260e8d0a-536c-41bd-ae5b-090cf7bef120,NA,Laras,NA,NA,NA,Arsitektur,NA,NA,NA,PT Laras Indra Semesta,NA,Periodical Literature,2012,2012.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
61af8584-2cb2-49aa-af25-c12a54c56103,NA,"Binus Business Review : management, accounting and hospitality management",NA,NA,NA,Business,NA,NA,NA,BINUS University,NA,Periodical Literature,2019,2019.0,NA,NA,FX,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
fc77eda3-52c0-4403-893b-fa16797ff10d,NA,National Geographic Indonesia,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Kompas Media Nusantara,NA,Periodical Literature,2011,2011.0,NA,NA,Kijang,NA,NA,NA,NA,NA
54fc0ea7-f54d-4d64-bcc2-b8e42cb8b902,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2020,2020.0,NA,NA,JWC,NA,NA,NA,NA,PT. Era Media Informasi
b2564048-37fb-4c0b-8ff5-a554bfeea608,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2011,2011.0,NA,Jakarta,JWC,NA,NA,NA,NA,PT. Era Media Informasi
a0ba5ffe-3534-4108-bf42-31c6f2232945,NA,Jurnal organisasi dan manajemen,NA,NA,NA,Manajemen,NA,NA,NA,Pusat Penerbitan Universitas Terbuka,NA,Periodical Literature,2012,2012.0,NA,NA,Anggrek,NA,NA,NA,NA,Pusat Penerbitan Universitas Terbuka
21c3da0b-9efc-4356-8870-3f174a29c976,NA,ifrasia,NA,NA,NA,NA,NA,NA,NA,NA,NA,Periodical Literature,2007,2007.0,NA,NA,NA,NA,NA,NA,NA,NA
a10583f8-b39b-41c2-8ca8-fa582d7229b9,NA,Jurnal Manajemen dan Perbankan,NA,NA,NA,Keuangan,NA,NA,NA,STIE Y.A.I,NA,Periodical Literature,2015,2015.0,NA,Jakarta Pusat,Alam Sutra Main Campus,NA,NA,NA,NA,NA
036f2867-d9ed-423a-9e9d-d1084d34f083,NA,Swa Sembada,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
1f5517d0-a18b-4236-9587-f127701de624,NA,Chip,NA,NA,NA,Komputer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2006,2006.0,NA,Jakarta,JWC,NA,NA,NA,NA,NA
96012347-4c67-4c00-b379-b1bf1dfa2a83,NA,Marketing,NA,NA,NA,Pemasaran,NA,NA,NA,Marketing Publishing,NA,Periodical Literature,2015,2015.0,NA,NA,JWC,NA,NA,NA,NA,Marketing Publishing
8434d03b-a9e2-45b2-a007-b67856c68f6b,NA,Manajemen & Bisnis,NA,NA,NA,Manajemen,NA,NA,NA,NA,NA,Periodical Literature,2012,2012.0,NA,NA,JWC,NA,NA,NA,NA,NA
3e994420-9078-4a3c-96dc-61023a965448,NA,Springer News,NA,NA,NA,NA,NA,NA,NA,NA,NA,Periodical Literature,2010,2010.0,NA,NA,NA,NA,NA,NA,NA,NA
e8c771ca-e4a9-40a4-93c7-5a31ad18d623,NA,Dimensi; jurnal teknik arsitektur,NA,NA,NA,Arsitektur,NA,NA,NA,Universitas Kristen Petra Surabaya,NA,Periodical Literature,2008,2008.0,NA,Surabaya 60236,Anggrek,NA,NA,NA,NA,Universitas Kristen Petra Surabaya
66af2cc5-9897-446a-b5ef-c9db833ea3dd,NA,Juisi : jurnal informatika dan sistem informasi,NA,NA,NA,Teknik Informasi,NA,NA,NA,Lembaga penelitian dan publikasi universitas ciputra,NA,Periodical Literature,2015,2015.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
1cc2e535-15e2-4e44-8d96-081c35ce732c,NA,The Economist,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2015,2015.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
f3b35a40-ba9b-4261-85af-a80aa9768a8a,NA,Jurnal Manajemen dan Perbankan,NA,NA,NA,Manajemen,NA,NA,NA,STIE Y.A.I,NA,Periodical Literature,2015,2015.0,NA,Jakarta Pusat,JWC,NA,NA,NA,NA,NA
7efe2992-0f1c-4db4-8b9a-fe486d8c8561,NA,Journal of Accountancy,NA,NA,NA,Akuntansi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2019,2019.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
167c7fba-a4b6-4b33-a4c2-abbf93e8b59f,NA,EduTech : jurnal teknologi pendidikan,NA,NA,NA,Teknologi,NA,NA,NA,Universitas Pendidikan Indonesia Press,NA,Periodical Literature,2015,2015.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
6b0593a6-2b15-45e2-a717-db0a46c55ab3,NA,Jurnal Dimensi,NA,NA,NA,Seni Rupa,NA,NA,NA,Fakultas Seni Rupa dan Desain Universitas Trisakti,NA,Periodical Literature,2015,2015.0,NA,Jakarta 11440,Anggrek,NA,NA,NA,NA,Fakultas Seni Rupa dan Desain Universitas Trisakti
f0633c30-31e0-4f66-bdc2-0b6a3eb4f43d,NA,Integritas : Jurnal Anti Korupsi,NA,NA,NA,Umum/Populer,NA,NA,NA,Komisi Pemberantasan Korupsi,NA,Periodical Literature,2009,2009.0,NA,Jakarta,Kijang,NA,NA,NA,NA,Komisi Pemberantasan Korupsi
4d9478db-2b19-45c1-a84f-368596e9ca06,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2016,2016.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,PT. Era Media Informasi
12738ae2-bd56-424a-a102-50670931f546,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2009,2009.0,NA,Jakarta,JWC,NA,NA,NA,NA,PT. Era Media Informasi
290736c9-14be-4d4f-b844-da72557f703c,NA,Forbes Asia,NA,NA,NA,Business,NA,NA,NA,Forbes Asia,NA,Periodical Literature,2013,2013.0,NA,NA,Alam Sutra Main Campus,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
2f1a2bb0-004d-4142-9820-6f88d3b49b86,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2013,2013.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,PT. Era Media Informasi
98ef305f-8e18-40b6-8c53-cbbb90fa1774,NA,SWA,NA,NA,NA,Business,NA,NA,NA,PT.Swasembada Media Bisnis,NA,Periodical Literature,2013,2013.0,NA,Jakarta,Anggrek,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
78a9fac5-7d9b-49bb-b99d-110fce1de1dc,NA,Communications of the ACM,NA,NA,NA,Komputer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2009,2009.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
ba7c530d-bef2-4d3e-ae46-a51715cc3510,NA,"Jurnal ilmiah aurora :sastra, budaya, dan bahasa",NA,NA,NA,Bahasa dan Sastra,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2003,2003.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
51c8b2a1-6dfa-4b17-8866-98fe54a1217a,NA,Marketeers,NA,NA,NA,Pemasaran,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2019,2019.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
9c8817ee-e29e-49d3-80fd-162ceb651aab,NA,The Economist,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2011,2011.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
815f6653-f1e0-4a84-8a18-585835212914,NA,"Transaksi: Jurnal Bisnis,Ekonomi,dan Sosial",NA,NA,NA,NA,NA,NA,NA,NA,NA,Periodical Literature,2011,2011.0,NA,NA,NA,NA,NA,NA,NA,NA
70947ebf-7c5b-4c6c-bb8e-1f8b482677ce,NA,The Journal of Finance,NA,NA,NA,Akuntansi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2013,2013.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
70c863b9-77d1-4456-8679-f94209af3783,NA,SWA,NA,NA,NA,Business,NA,NA,NA,PT.Swasembada Media Bisnis,NA,Periodical Literature,2013,2013.0,NA,Jakarta,Anggrek,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
a47fae78-f365-44a2-8229-8ee61606cc94,NA,Chip,NA,NA,NA,Komputer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2010,2010.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
7f78e5ec-89b1-4c09-9e43-1f32cedf5c58,NA,Trust,NA,NA,NA,Ekonomi,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2011,2011.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
073d16ff-1f2c-4447-953a-59f3b6fb1286,NA,Majalah Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2012,2012.0,NA,NA,Anggrek,NA,NA,NA,NA,PT. Era Media Informasi
bde7ec9d-c5aa-4da3-9616-03cbe4fac869,NA,"Journal of Economics, Business and Accountancy  Ventura",NA,NA,NA,Business,NA,NA,NA,PPPM STIE Perbanas Surabaya,NA,Periodical Literature,2014,2014.0,NA,NA,Alam Sutra Main Campus,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
1e49f80b-7da7-47c4-a01d-282ec057d816,NA,Intisari,NA,NA,NA,Umum/Populer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2013,2013.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
1f38cb65-e8ab-4a6a-aa4b-3f9680274066,NA,Trust,NA,NA,NA,Ekonomi,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2006,2006.0,NA,Jakarta,JWC,NA,NA,NA,NA,NA
9f013028-932c-46e4-a14c-2dfb81f89e9c,NA,Mix: Marketing Communication,NA,NA,NA,Marketing Communicat,NA,NA,NA,PT SWA Media International,NA,Periodical Literature,2019,2019.0,NA,NA,JWC,NA,NA,NA,NA,NA
77d52470-0c3d-4cd4-8849-c7c00f5bb0b1,NA,Circuit Cellar : the magazine for computer applications,NA,NA,NA,Komputer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2006,2006.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
9edb00ce-1bc8-4c19-a193-9bff0ca8375f,NA,Jurnal ilmiah Mat Stat,NA,NA,NA,MIPA,NA,NA,NA,Binus University,NA,Periodical Literature,2004,2004.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
e92d982e-2766-4a97-8646-1fd14c0dc049,NA,Journal of Accountancy,NA,NA,NA,Akuntansi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2007,2007.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
b99f9c30-440a-4311-9849-0566ea734b0b,NA,ETHOS : Jurnal Penelitian dan Pengabdian,NA,NA,NA,Teknik Industri,NA,NA,NA,Universitas Islam Bandung,NA,Periodical Literature,2010,2010.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
9d2d27b6-6df2-4deb-8330-2e90768cc573,NA,Jurnal ilmiah Mat Stat,NA,NA,NA,Statistik,NA,NA,NA,Binus University,NA,Periodical Literature,2011,2011.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
1016bb58-dbbb-432c-9182-44435b1fb923,NA,Chip Foto Video,NA,NA,NA,Komputer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2007,2007.0,NA,Jakarta,FX,NA,NA,NA,NA,NA
fe553655-8725-43ba-b348-97e901dc1b85,NA,Gatra (edisi ganda living plus),NA,NA,NA,Umum/Populer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
5c93d980-93ae-49b6-8601-0fb7c734ce67,NA,SWA,NA,NA,NA,Business,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2017,2017.0,NA,NA,Alam Sutra Main Campus,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,Sine Nomine
74e677a8-a157-4b0a-b129-8ffa38be8d35,NA,Newsweek Magazine,NA,NA,NA,Umum/Populer,NA,NA,NA,The Newsweek Daily Beast Company,NA,Periodical Literature,2012,2012.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
d9dee63d-dbc3-4893-8332-fb5b4d30231a,NA,Bloomberg Businessweek,NA,NA,NA,Business,NA,NA,NA,NA,NA,Periodical Literature,2015,2015.0,NA,NA,Anggrek,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
d262f6ab-b452-4ce3-a7a4-0c1a5ef2c259,NA,Tempo,NA,NA,NA,Umum/Populer,NA,NA,NA,Majalah Tempo,NA,Periodical Literature,2011,2011.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
ce1c53b9-7dce-48f5-a8a8-21c71463f9b1,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2010,2010.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,PT. Era Media Informasi
33556e30-4c3e-4d1a-898a-eb8352ec8fb0,NA,Sindo,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2014,2014.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
39373373-6fd4-4e70-ab76-1dac154ce7bd,NA,PM Network,NA,NA,NA,Manajemen,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2006,2006.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
9c92b055-29e5-44b7-b556-9cc031542a47,NA,Time,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Geotimes Aksara Media,NA,Periodical Literature,2012,2012.0,NA,Jakarta Pusat,Anggrek,NA,NA,NA,NA,NA
2cc6f897-4d37-4c26-ada9-706e69850411,NA,INFO LINUX,NA,NA,NA,Komputer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2005,2005.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
a45ffbb8-42c8-4691-afdd-42033c35588c,NA,The Economist,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2015,2015.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
3c16a7cb-7e1a-4d40-aa88-7120116ce4c0,NA,Business week edisi Indonesia,NA,NA,NA,Business,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2007,2007.0,NA,NA,JWC,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,Sine Nomine
a2afc8af-4e04-47f7-8b7a-a6374bb6025d,NA,Trust,NA,NA,NA,Ekonomi,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2008,2008.0,NA,Jakarta,JWC,NA,NA,NA,NA,NA
52d5f93b-9408-4175-8ce4-8b4bb802691b,NA,SWA,NA,NA,NA,Business,NA,NA,NA,PT.Swasembada Media Bisnis,NA,Periodical Literature,2020,2020.0,NA,Jakarta,Anggrek,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
3f9d6b3c-3cc6-409c-ad3c-2669406bdb16,NA,Mix: Marketing Communication,NA,NA,NA,Marketing Communicat,NA,NA,NA,PT SWA Media International,NA,Periodical Literature,2014,2014.0,NA,NA,JWC,NA,NA,NA,NA,NA
3c1f6221-a836-4469-abaf-f56925ee2a0f,NA,Jurnal Perkotaan,NA,NA,NA,Bahasa dan Sastra,NA,NA,NA,Lembaga Penelitian dan Pengabdian Kepada Masyarakat,NA,Periodical Literature,2003,2003.0,NA,Bandung,Anggrek,NA,NA,NA,NA,NA
0e5daaae-7a98-419c-bbeb-617467782483,NA,Swa Sembada,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2007,2007.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
